PeriodId,AcHRev-307-replacerandom,AuthorshipRec-308-replacerandom,cHRev-306-replacerandom,LearnRec-311-replacerandom,RAR-316-replacerandom,RAR-317-addDefect_25,RAR-318-addDefect_50,RAR-319-addDefect_75,RetentionRec-310-replacerandom,RevOwnRec-309-replacerandom,Sofia-313-replacerandom,SofiaWL-314-replacerandom,TurnoverRec-312-replacerandom,WhoDo-315-replacerandom
4,-10.9756097560976,-7.92682926829268,-10.3658536585366,-20.1219512195122,0.609756097560976,43.2926829268293,23.780487804878,15.2439024390244,12.1951219512195,-3.65853658536586,9.14634146341464,7.31707317073171,12.8048780487805,-16.4634146341463
5,-13.8648180242634,-8.66551126516465,-8.83882149046794,-29.4627383015598,0.693240901213166,28.0762564991335,17.3310225303293,12.1317157712305,25.6499133448874,6.58578856152514,11.7850953206239,12.8249566724437,19.7573656845754,-19.5840554592721
6,-10.7843137254902,-11.1111111111111,-9.15032679738562,-35.9477124183007,2.61437908496731,32.0261437908497,11.1111111111111,7.51633986928104,25.8169934640523,3.26797385620916,6.86274509803921,8.16993464052287,14.3790849673203,-21.5686274509804
7,-11.5384615384615,-8.3710407239819,-8.82352941176471,-36.6515837104072,2.03619909502262,23.3031674208145,7.23981900452488,3.61990950226245,26.9230769230769,2.03619909502262,2.94117647058822,3.16742081447965,10.4072398190045,-17.420814479638
8,-10.9090909090909,-9.31818181818181,-10.2272727272727,-33.4090909090909,-1.59090909090909,24.7727272727273,5,1.36363636363637,23.4090909090909,0.454545454545463,0.454545454545463,-3.18181818181819,6.36363636363637,-20
9,-8.16326530612245,-10.2040816326531,-5.00927643784786,-33.2096474953618,2.41187384044528,27.2727272727273,9.46196660482375,4.45269016697589,22.4489795918367,2.5974025974026,3.52504638218925,-6.12244897959183,1.66975881261595,-18.9239332096475
10,-3.39285714285714,-7.85714285714286,0.89285714285714,-36.25,4.82142857142858,38.2142857142857,19.1071428571429,10.5357142857143,21.25,7.85714285714285,7.32142857142857,-9.82142857142857,4.46428571428572,-25.7142857142857
11,-6.6006600660066,-12.6512651265127,-4.40044004400441,-42.3542354235423,0.55005500550056,22.1122112211221,8.80088008800881,4.40044004400439,17.1617161716172,2.3102310231023,1.32013201320131,-15.0715071507151,3.3003300330033,-32.8932893289329
12,-5.32276330690826,-6.11551528878822,-4.19026047565119,-38.5050962627407,-0.339750849377118,17.6670441676104,2.49150622876557,0.566251415628538,15.7417893544734,2.37825594563987,0.339750849377118,-24.2355605889015,-2.15175537938845,-33.9750849377123
13,-6.4343163538874,-16.532618409294,-4.20017873100983,-41.8230563002681,0.804289544235925,19.124218051832,5.36193029490617,1.96604110813225,14.8346738159071,-2.85969615728329,0.893655049151021,-27.3458445040214,-3.03842716711349,-45.3083109919571
14,-0.413650465356774,-10.8583247156153,1.13753877973113,-36.7114788004137,3.92967942088935,15.6153050672182,7.75594622543951,4.96380558428129,17.7869700103413,2.79214064115823,4.8603929679421,-24.9224405377456,0.310237849017581,-36.6080661840745
15,1.73333333333334,-1.73333333333333,5.2,-32.9333333333333,7.33333333333333,24.9333333333333,13.3333333333333,9.73333333333333,20.6666666666667,4,8.13333333333333,-22.9333333333333,-0.666666666666671,-24.6666666666667
16,-1.6969696969697,-1.57575757575757,5.69696969696969,-40.7272727272727,6.42424242424242,28.969696969697,15.8787878787879,9.45454545454545,20.4848484848485,6.54545454545454,6.54545454545454,-32.4848484848485,-3.27272727272727,-39.5151515151515
17,2.32959447799828,-2.50215703192407,7.24762726488353,-39.4305435720449,9.40465918895599,23.3822260569456,14.3226919758412,11.5616911130285,24.0724762726488,5.09059534081104,10.6988783433995,-28.3865401207938,-1.29421915444349,-35.893011216566
18,-10.4222821203953,-8.44564240790656,-1.88679245283019,-53.099730458221,0,14.3755615453729,3.95327942497754,1.61725067385445,19.9460916442048,-4.31266846361186,1.70709793351302,-34.681042228212,-16.5318957771788,-42.9469901168014
19,-0.664893617021278,-5.31914893617022,4.78723404255319,-47.4734042553192,6.25,20.4787234042553,11.8351063829787,8.64361702127661,17.9521276595745,1.99468085106382,7.04787234042554,-38.031914893617,-5.0531914893617,-40.2925531914894
20,-6.55864197530864,-9.87654320987654,-3.93518518518519,-52.7777777777778,-1.85185185185185,8.10185185185186,0.92592592592593,-0.848765432098764,15.3549382716049,-2.70061728395061,-1.31172839506173,-44.3672839506173,-14.7376543209877,-46.2191358024691
Median,-6.55864197530864,-8.44564240790656,-4.19026047565119,-36.7114788004137,2.03619909502262,23.3822260569456,9.46196660482375,4.96380558428129,20.4848484848485,2.37825594563987,4.8603929679421,-22.9333333333333,0.310237849017581,-32.8932893289329
Average,-6.09880389370033,-8.18024733598274,-2.70974767558597,-38.2875678214804,2.59415439503867,24.2187154450945,10.4524080983397,6.2895363949477,20.0997337962383,2.02228778110977,4.83948339656265,-16.4768603663215,1.57119294496306,-30.4701994646936
