PeriodId,cHRev-217-replacerandom,AcHRev-218-replacerandom,TurnoverRec-223-replacerandom,Sofia-224-replacerandom,RAR-227-replacerandom,WhoDo-226-replacerandom,SofiaWL-225-replacerandom,RAR-228-addDefect_25,RAR-229-addDefect_50,RAR-230-addDefect_75
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,9.09090909090909,9.09090909090909,9.09090909090909
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,1.11111111111111,1.11111111111111,1.11111111111111
8,0,0,0,0,0,0,0,3.57142857142857,3.57142857142857,0
9,0,0,0,0,0,0,0,1.5625,1.5625,0
10,0,0,0,0,0,0,0,10,1.25,0
11,0,0,0,0,0,0,0,14.9700598802395,10.1796407185629,2.39520958083832
12,0,0,0,0,0,0,0,7.19178082191781,3.76712328767123,1.71232876712329
13,0,0,0,0,0,0,0,5.63380281690141,1.87793427230047,0.469483568075117
14,0,0,0,0,0,0,0,23.2692307692308,13.0769230769231,2.88461538461538
15,0,0,0,0,0,0,0,26.4401772525849,13.2939438700148,4.43131462333826
16,0,0,0,0,0,0,0,31.4873417721519,11.0759493670886,1.58227848101266
17,0,0,0,0,0,0,0,32.8888888888889,12.2962962962963,1.03703703703704
18,0,0,0,0,0,0,0,26.7065868263473,10.059880239521,1.07784431137725
19,0,0,0,0,0,0,0,56.245325355273,16.6043380703067,2.31862378459237
20,0,0,0,0,0,0,0,79.9414348462665,4.97803806734993,0.878477306002928
21,0,0,0,0,0,0,0,79.6078431372549,14.3137254901961,3.03921568627451
22,0,0,0,0,0,0,0,81.4498933901919,18.6567164179104,3.09168443496802
23,0,0,0,0,0,0,0,83.461117196057,25.3012048192771,5.25739320920044
24,0,0,0,0,0,0,0,84.0401785714286,41.40625,7.92410714285714
25,0,0,0,0,0,0,0,88.135593220339,45.2330508474576,5.19067796610169
26,0,0,0,0,0,0,0,85.1605758582503,39.8671096345515,6.64451827242525
27,0,0,0,0,0,0,0,86.9565217391304,54.2920847268673,11.4827201783724
28,0,0,0,0,0,0,0,81.2301166489926,42.9480381760339,8.8016967126193
29,0,0,0,0,0,0,0,88.0048959608323,52.7539779681763,6.97674418604651
30,0,0,0,0,0,0,0,88.2978723404255,64.468085106383,10.1063829787234
31,0,0,0,0,0,0,0,87.8888888888889,54,8.44444444444444
32,0,0,0,0,0,0,0,87.5666074600355,50.9769094138544,8.52575488454707
33,0,0,0,0,0,0,0,84.9241748438894,49.8661909009813,9.27743086529884
34,0,0,0,0,0,0,0,85.2283770651118,54.5189504373178,11.8561710398445
35,0,0,0,0,0,0,0,79.2792792792793,36.036036036036,12.3423423423423
36,0,0,0,0,0,0,0,73.292469352014,26.3572679509632,9.01926444833625
37,0,0,0,0,0,0,0,19.935691318328,6.7524115755627,2.2508038585209
ReviewerPlusPlus_Lifetime,0,0,0,0,0,0,0,69.6774754411892,31.5700252108146,6.07232895766322
