PeriodId,AcHRev-218-replacerandom,AuthorshipRec-219-replacerandom,cHRev-217-replacerandom,LearnRec-222-replacerandom,RAR-227-replacerandom,RAR-228-addDefect_25,RAR-229-addDefect_50,RAR-230-addDefect_75,RetentionRec-221-replacerandom,RevOwnRec-220-replacerandom,Sofia-224-replacerandom,SofiaWL-225-replacerandom,TurnoverRec-223-replacerandom,WhoDo-226-replacerandom
3,3.83563234947026,0,0,-100,0,51.2731677827386,51.2731677827386,51.2731677827386,0,0,0,0,-100,0
7,0.26753898320766,0.26753898320766,0.26753898320766,-16.9448951303924,0.26753898320766,17.2124341136001,17.2124341136001,17.2124341136001,0,0.26753898320766,0.26753898320766,0.26753898320766,-16.9448951303924,0
8,0,0,-50.1040185854506,-56.161063634098,-50.1040185854506,6.50526270273384,6.50526270273384,-50.1040185854506,0,-50.1040185854506,-50.1040185854506,-52.2472031810782,-56.2200302987812,0
9,65.9861560651216,50.7720432802632,-0.538133432729448,-5.79517226826306,-0.538133432729448,2.1365348209234,2.1365348209234,-0.538133432729448,50.7023873583586,-0.538133432729448,-0.538133432729448,-0.538133432729448,-7.44036934599828,50.7720432802632
10,14.8849769551135,8.66176617350218,-3.04334807848681,-10.8755456552655,0.99082085743103,12.4679594210347,1.59388474860545,0.99082085743103,8.28043959890845,-2.62228003373777,0.99082085743103,0.0946041852107893,-2.73438240772382,9.34305826912543
11,26.315380402445,14.6938778573772,11.6996335406007,-8.81598303753299,11.4989736037543,21.8981801432775,19.0442867233948,12.0927574454716,12.5995979276178,-3.57956904033082,10.6692721845739,10.1671770572644,-3.90859171587089,13.5056672180334
12,34.6747868444409,9.46980901321388,20.9430062829965,-13.4900420544054,19.5041427370392,32.9934200392861,26.6992925956102,22.1487085984105,3.24918133216097,-9.34617424035654,21.4045824412792,0.923625650229676,-5.07837662330912,8.84963518502491
13,47.9034678953298,20.8400424740785,9.4283591444559,-15.8362554160673,8.49186193170808,17.3517047766961,10.6768930928291,10.1887149322549,-2.19491055443184,-13.9559199503888,7.01279643822526,-0.797983819458814,-8.56822466186785,16.6010079158723
14,29.0660248668081,-9.62355321260327,21.2639213672819,-26.6625746640445,17.5961718656756,32.0045247628137,23.2193115670588,18.4849459961966,-17.7468476647863,-19.3666466100203,12.0381744664559,-14.0880492549425,-23.4553691454876,-11.8146584044753
15,24.8392496495891,-6.69561478616665,20.6380199654658,-25.7784531295419,15.4163587743498,32.0569543265793,22.9632536535889,17.0906286280285,-8.76379641851006,-16.8000401780971,10.0281649779579,-15.0474100273025,-21.0083311611368,-11.8818320519974
16,25.1524569423742,-3.65156394738536,21.3820144449841,-27.8117965950823,16.2393020981691,39.1877339050963,24.1624489124142,16.8127657323556,3.97295348685065,-13.1497120260425,15.3012260314111,-15.2707843367236,-18.8022739813824,-7.95857562572414
17,25.5467975315441,0.33881082806253,21.3881189224312,-28.1097490120003,18.771741553728,39.3790028672876,24.5362933633511,19.4617373098297,5.99142147048068,-15.5160631145219,17.8005945065889,-16.7666364019159,-18.9260043233343,-10.6414047084623
18,35.5152699020566,10.5735711307573,32.0403178297726,-19.0610152360753,29.3407451028539,44.6103911467071,33.7146345658562,29.734739410324,13.5539845056449,-3.60818850508622,26.7184598329841,-9.40438040768513,-7.42238116171553,-2.42755620751309
19,29.7019327270238,7.67174820298833,26.0605160148462,-27.6690787653918,23.4330762970679,43.3571434396457,26.8863448503408,23.9997783306718,6.57537104228665,-10.8727069048353,22.1129510856116,-17.5421018298737,-20.0817080473562,-13.3178895333852
20,29.4890094047131,9.57646996713382,27.0257504395383,-24.6673798942936,23.5145903242925,44.9258055402362,24.4817626024605,23.7294786845474,0.730953453604943,-9.81101579926271,23.0832805610173,-23.5841553424718,-21.6109245729313,-14.3960690069179
21,28.1901450239741,7.63246550691175,26.0486133400305,-26.0087572123945,23.0716509290767,42.4961680432841,25.4348956843405,23.3066106051949,-1.34246159346983,-11.5898064627358,21.8973759267343,-24.206746497827,-24.2857040769156,-14.529148302931
22,31.8259292020061,11.319509396414,30.2855162641576,-18.9337936500443,27.2935735175164,46.3482048235686,31.1563442252265,27.8957217898205,-2.664664738751,-9.34468227828275,25.3310646292038,-19.748928850097,-16.6882015678957,-13.3059883156405
23,29.337255554043,10.9884326666882,26.944881929906,-25.1327389460507,24.0129901077324,43.9918293933783,28.5909885764395,24.6528721602053,-2.18808311741955,-8.39549749712385,22.499755266753,-24.1050322962008,-22.5974553994152,-16.8611072996932
24,29.6465663224322,11.2639731815863,27.9074288385903,-23.7837393758604,25.8595658536218,44.8265831966254,34.3786721692933,26.8445864286688,-1.96130273966495,-7.56256175561669,22.4213272397149,-22.4449558390588,-22.6484727357192,-12.2593337856796
25,35.2099778681479,13.3077616488808,32.2917726602776,-20.9821559101823,29.9732408045698,47.5821799400766,37.6377399203505,30.5933696227686,3.802727887496,-2.78272703810523,26.4320682745643,-18.6378286330094,-20.3951812843679,-12.3196362231699
26,27.3875999116508,8.3886542412414,25.6928783847145,-24.8545033451457,23.2055986765138,42.282367791255,30.9046887145455,24.8509885637201,-1.79191507656067,-6.03903157803802,19.1170313862039,-21.4248514654743,-24.7064300904489,-12.2123024380559
27,26.6033123924716,8.49368193142197,24.5409475327576,-22.2485087773547,23.2821964887071,40.496782337529,33.1535948120979,24.4945613224406,-2.53527271306169,-3.56317620810515,18.8200279835941,-18.3515713975419,-21.7312337705281,-13.2871652324797
28,27.2718156506971,9.03029147210708,25.1716533054914,-16.5560329560217,22.7864486744631,41.3705519778443,31.0777516054496,24.2004474665431,-1.04505606316554,-8.56149996354258,17.382149443248,-20.1247278028993,-15.3509265166551,-12.4385935100959
29,32.031353154753,12.01362900662,30.231397427958,-21.5388438966759,28.4956937847567,45.4089803813027,37.8587898606367,29.2972577434183,0.960361609722105,-4.26681036604796,23.7424174209137,-18.7504351580187,-20.5165709452277,-9.93305044859412
30,30.3544231000097,10.423309547534,28.1043681757973,-22.0686066680626,26.9203870676547,46.1363298469512,40.8554986767874,28.7850474729378,-2.69276188096033,-3.7389213546964,21.0697651526848,-18.2061673756997,-20.5637304901455,-11.1946312674601
31,28.4757949962441,8.3391773084132,26.3948389597761,-20.8272373123846,24.2441748437203,41.0675723565058,33.3513751504658,25.3410686037103,-2.71257008400339,-5.23885249811352,16.9081551861235,-17.0009057262393,-17.8297562688798,-11.6924852840161
32,27.7662100468326,8.1471882945205,25.0404576839228,-22.3566536033607,22.3059914705035,41.0759735671749,32.1904808281616,23.8600258086002,-4.54085380389837,-3.0234982990759,17.9272175338954,-18.7282203381323,-19.1770334644201,-12.9316958629965
33,28.1963760998041,7.98808120470018,25.7820646837905,-22.790295862106,22.8796862031556,40.6950644894961,33.9600108643774,24.4294041267545,-7.21767213189589,-4.80314288464634,17.0303548312762,-18.6033121579722,-19.9789176586152,-13.8915286449989
34,27.2006567591814,8.95171439923006,24.8034011892626,-19.9525058568258,22.4052453369391,38.2425951455763,32.8112829534954,23.8018116508844,-8.21067994583706,-4.08699710191895,16.0376421751192,-15.947903964728,-17.8528891162774,-10.6459713423324
35,34.7412131638976,12.0829525460454,32.1656141906126,-18.0731869321035,28.9792500573471,44.2547162906108,35.5493009796451,31.0391033448143,-3.66093194513816,0.00039702234408967,24.8954910243016,-14.3084039838659,-16.6979039942624,-6.18224137602097
Median,28.3360855480241,8.80674028636612,25.1060554947071,-22.1585577227087,22.8330674388093,41.0717729618403,29.7478386454925,23.929902069636,-1.19375882831769,-5.63894203807577,17.8639060202421,-17.2715037780565,-19.5779755615177,-11.4435582757381
Average,27.9139103255128,8.70885894389147,18.9952510468653,-24.4595521599009,17.0046288642458,36.1212039789945,27.1339073705606,20.1990467504721,1.30498664005257,-8.39999125671191,14.2765851274298,-14.8141294548345,-21.1074089985687,-5.23504843347737
