PeriodId,cHRev-217-replacerandom,AcHRev-218-replacerandom,TurnoverRec-223-replacerandom,Sofia-224-replacerandom,RAR-227-replacerandom,WhoDo-226-replacerandom,SofiaWL-225-replacerandom,RAR-228-addDefect_25,RAR-229-addDefect_50,RAR-230-addDefect_75
3,0,3.83563234947026,-100,0,0,0,0,51.2731677827386,51.2731677827386,51.2731677827386
7,0.26753898320766,0.26753898320766,-16.9448951303924,0.26753898320766,0.26753898320766,0,0.26753898320766,17.2124341136001,17.2124341136001,17.2124341136001
8,-50.1040185854506,0,-56.2200302987812,-50.1040185854506,-50.1040185854506,0,-52.2472031810782,6.50526270273384,6.50526270273384,-50.1040185854506
9,-1.32627798926611,78.613030990561,-3.19816716107294,-1.32627798926611,-1.32627798926611,74.7799070803412,-1.32627798926611,2.93076682266531,2.93076682266531,-1.32627798926611
10,-4.35153352779954,5.67278753456317,0,0,0,5.67278753456317,0,10.965891818303,0,0
11,6.22985463002357,10.0658701957628,-0.763166798950732,3.32611033406238,5.0034674941656,5.40498581878928,3.32611033406238,11.6673123654886,11.6673123654886,5.0034674941656
12,6.96686930893389,19.2435074935527,-3.90334300481905,6.15705424190296,5.45651585309603,2.71010944385635,-1.57306888002006,16.6254884270132,14.3412512754586,8.93186520501306
13,6.52014737335096,25.9158211359534,-2.78256253840262,4.32555687501428,8.7266173944206,10.3172256286499,3.62358209629283,13.6476438740203,8.75118726448689,8.7266173944206
14,32.0874836539165,32.0874836539165,-20.7592851576158,25.6609081026147,30.4759412589642,-17.8011607098712,-15.0249389707629,37.695848222247,34.6458549100312,32.0874836539165
15,19.1181803593171,19.1181803593171,-15.1328291295917,9.00032464432607,14.3481569243833,-12.0122531693738,-10.7806731327397,28.3555059982956,22.5965190991006,14.3481569243833
16,16.8161117888286,18.8156859535411,-17.5354008716112,14.2411524527917,14.2411524527917,-8.66500403209844,-17.5354008716112,43.4629037421608,20.0506969277096,14.2411524527917
17,18.3795986571492,19.7056648467188,-20.5654463281614,15.2627229256787,15.7403506731569,-7.41247034269138,-19.6385947665116,38.3092662405666,20.8346168294024,17.3586783186999
18,24.8612377545639,26.3813615948468,-5.39519418370645,22.7687403609886,22.7687403609886,1.89562307268811,-11.2674439489078,39.9429139977396,24.7687379218561,22.7687403609886
19,19.3962101388726,20.0506682425371,-18.4954499492764,18.5200504802952,18.6477067033899,-13.7428991352617,-18.8571559191323,39.9741882303434,20.3215406957055,18.7879148270178
20,15.4101938403898,15.569476875493,-20.2862730273467,14.8991779578235,15.095343931504,-16.8225292733154,-26.1766846392313,37.7945767286887,15.241757177035,15.095343931504
