,Roslyn,Rust,Kubernetes
993,5.0,1.0,47.0
994,11.0,1.0,10.0
995,5.0,5.0,2.0
996,1.0,1.0,1.0
997,20.0,2.0,2.0
998,34.0,1.0,4.0
999,120.0,1.0,1.0
1000,42.0,1.0,12.0
1001,1.0,4.0,1.0
1002,10.0,1.0,13.0
1003,9.0,1.0,4.0
1004,1.0,82.0,34.0
1005,44.0,1.0,66.0
1006,1.0,1.0,4.0
1007,12.0,6.0,2.0
1008,2.0,2.0,7.0
1009,1.0,1.0,3.0
1010,34.0,1.0,3.0
1011,1.0,1.0,37.0
1012,140.0,3.0,1.0
1013,1.0,50.0,2.0
1014,18.0,2.0,9.0
1015,1.0,2.0,2.0
1016,142.0,7.0,25.0
1017,1.0,66.0,36.0
1018,1.0,9.0,35.0
1019,6.0,5.0,1.0
1020,132.0,1.0,3.0
1021,1.0,18.0,5.0
1022,1.0,1.0,1.0
1023,5.0,1.0,21.0
1024,4.0,1.0,1.0
1025,1.0,13.0,62.0
1026,2.0,1.0,1.0
1027,163.0,4.0,1.0
1028,70.0,1.0,1.0
1029,19.0,2.0,1.0
1030,43.0,4.0,1.0
1031,12.0,2.0,2.0
1032,2.0,11.0,1.0
1033,16.0,25.0,105.0
1034,1.0,49.0,3.0
1035,32.0,1.0,1.0
1036,2.0,2.0,3.0
1037,57.0,1.0,9.0
1038,11.0,98.0,1.0
1039,9.0,2.0,5.0
1040,24.0,1.0,4.0
1041,10.0,1.0,10.0
1042,1.0,1.0,52.0
1043,3.0,8.0,1.0
1044,1.0,1.0,53.0
1045,77.0,6.0,13.0
1046,111.0,3.0,1.0
1047,44.0,1.0,6.0
1048,4.0,1.0,1.0
1049,3.0,3.0,1.0
1050,18.0,1.0,1.0
1051,5.0,1.0,6.0
1052,1.0,10.0,11.0
1053,9.0,3.0,1.0
1054,8.0,26.0,3.0
1055,7.0,3.0,3.0
1056,1.0,81.0,1.0
1057,55.0,2.0,2.0
1058,1.0,8.0,17.0
1059,167.0,1.0,4.0
1060,1.0,5.0,1.0
1061,60.0,2.0,45.0
1062,4.0,9.0,3.0
1063,2.0,1.0,1.0
1064,77.0,1.0,21.0
1065,1.0,13.0,3.0
1066,5.0,2.0,1.0
1067,1.0,1.0,35.0
1068,5.0,1.0,1.0
1069,1.0,17.0,1.0
1070,1.0,2.0,1.0
1071,1.0,4.0,60.0
1072,9.0,6.0,6.0
1073,1.0,2.0,1.0
1074,1.0,5.0,3.0
1075,1.0,1.0,2.0
1076,106.0,1.0,1.0
1077,1.0,1.0,1.0
1078,7.0,2.0,12.0
1079,2.0,41.0,3.0
1080,2.0,1.0,7.0
1081,35.0,9.0,12.0
1082,2.0,3.0,4.0
1083,4.0,1.0,1.0
1084,14.0,90.0,6.0
1085,1.0,3.0,1.0
1086,13.0,4.0,13.0
1087,8.0,1.0,4.0
1088,8.0,2.0,9.0
1089,3.0,8.0,78.0
1090,6.0,2.0,2.0
1091,11.0,1.0,7.0
1092,1.0,1.0,3.0
1093,36.0,3.0,5.0
1094,4.0,148.0,11.0
1095,2.0,26.0,28.0
1096,7.0,1.0,29.0
1097,3.0,4.0,17.0
1098,1.0,3.0,2.0
1099,41.0,3.0,2.0
1100,1.0,2.0,15.0
1101,86.0,1.0,21.0
1102,3.0,3.0,2.0
1103,1.0,1.0,12.0
1104,4.0,1.0,1.0
1105,1.0,1.0,3.0
1106,2.0,1.0,35.0
1107,36.0,2.0,1.0
1108,2.0,5.0,2.0
1109,10.0,1.0,3.0
1110,9.0,21.0,13.0
1111,49.0,5.0,1.0
1112,65.0,3.0,72.0
1113,1.0,1.0,6.0
1114,15.0,2.0,22.0
1115,8.0,1.0,4.0
1116,1.0,89.0,10.0
1117,1.0,3.0,40.0
1118,2.0,1.0,1.0
1119,1.0,2.0,11.0
1120,1.0,1.0,1.0
1121,2.0,2.0,4.0
1122,1.0,1.0,1.0
1123,1.0,1.0,27.0
1124,1.0,28.0,2.0
1125,1.0,8.0,2.0
1126,2.0,70.0,2.0
1127,3.0,1.0,10.0
1128,2.0,3.0,3.0
1129,1.0,2.0,3.0
1130,26.0,1.0,6.0
1131,2.0,217.0,8.0
1132,1.0,2.0,7.0
1133,1.0,1.0,9.0
1134,62.0,3.0,1.0
1135,1.0,3.0,1.0
1136,1.0,1.0,4.0
1137,3.0,4.0,1.0
1138,1.0,1.0,1.0
1139,1.0,1.0,75.0
1140,39.0,1.0,3.0
1141,3.0,2.0,1.0
1142,1.0,3.0,1.0
1143,4.0,183.0,4.0
1144,11.0,2.0,58.0
1145,4.0,1.0,1.0
1146,1.0,6.0,1.0
1147,39.0,84.0,1.0
1148,1.0,3.0,14.0
1149,10.0,5.0,1.0
1150,1.0,12.0,1.0
1151,1.0,1.0,1.0
1152,1.0,7.0,1.0
1153,4.0,1.0,1.0
1154,35.0,4.0,7.0
1155,2.0,1.0,1.0
1156,2.0,1.0,3.0
1157,1.0,1.0,14.0
1158,2.0,1.0,4.0
1159,9.0,2.0,255.0
1160,104.0,1.0,11.0
1161,9.0,20.0,2.0
1162,1.0,3.0,6.0
1163,1.0,17.0,178.0
1164,2.0,3.0,102.0
1165,1.0,1.0,19.0
1166,1.0,1.0,138.0
1167,1.0,54.0,64.0
1168,3.0,1.0,1.0
1169,25.0,1.0,1.0
1170,1.0,29.0,73.0
1171,4.0,1.0,1.0
1172,2.0,1.0,1.0
1173,1.0,8.0,2.0
1174,2.0,8.0,3.0
1175,1.0,1.0,1.0
1176,1.0,4.0,1.0
1177,1.0,15.0,2.0
1178,1.0,1.0,82.0
1179,4.0,16.0,6.0
1180,2.0,1.0,1.0
1181,1.0,6.0,8.0
1182,1.0,2.0,1.0
1183,1.0,3.0,1.0
1184,1.0,4.0,1.0
1185,3.0,1.0,5.0
1186,1.0,1.0,3.0
1187,,1.0,1.0
1188,,1.0,5.0
1189,,1.0,2.0
1190,,8.0,105.0
1191,,6.0,3.0
1192,,1.0,9.0
1193,,39.0,59.0
1194,,2.0,1.0
1195,,33.0,1.0
1196,,6.0,81.0
1197,,66.0,2.0
1198,,50.0,33.0
1199,,3.0,1.0
1200,,3.0,1.0
1201,,1.0,4.0
1202,,1.0,1.0
1203,,249.0,4.0
1204,,1.0,3.0
1205,,6.0,1.0
1206,,2.0,1.0
1207,,2.0,31.0
1208,,1.0,2.0
1209,,1.0,47.0
1210,,19.0,1.0
1211,,1.0,3.0
1212,,2.0,2.0
1213,,1.0,1.0
1214,,1.0,2.0
1215,,1.0,3.0
1216,,1.0,4.0
1217,,1.0,1.0
1218,,23.0,5.0
1219,,1.0,1.0
1220,,5.0,5.0
1221,,1.0,4.0
1222,,3.0,1.0
1223,,1.0,10.0
1224,,4.0,6.0
1225,,1.0,9.0
1226,,1.0,10.0
1227,,1.0,2.0
1228,,1.0,1.0
1229,,1.0,3.0
1230,,1.0,3.0
1231,,10.0,7.0
1232,,3.0,1.0
1233,,1.0,1.0
1234,,2.0,46.0
1235,,1.0,1.0
1236,,2.0,3.0
1237,,2.0,4.0
1238,,3.0,2.0
1239,,1.0,1.0
1240,,1.0,11.0
1241,,9.0,83.0
1242,,1.0,2.0
1243,,2.0,92.0
1244,,30.0,15.0
1245,,2.0,1.0
1246,,31.0,5.0
1247,,4.0,3.0
1248,,2.0,482.0
1249,,4.0,1.0
1250,,11.0,1.0
1251,,1.0,1.0
1252,,1.0,1.0
1253,,4.0,2.0
1254,,2.0,1.0
1255,,1.0,1.0
1256,,2.0,15.0
1257,,16.0,1.0
1258,,126.0,1.0
1259,,12.0,6.0
1260,,5.0,16.0
1261,,9.0,1.0
1262,,6.0,1.0
1263,,1.0,1.0
1264,,11.0,1.0
1265,,2.0,2.0
1266,,26.0,1.0
1267,,3.0,1.0
1268,,11.0,1.0
1269,,8.0,1.0
1270,,10.0,2.0
1271,,6.0,1.0
1272,,1.0,3.0
1273,,1.0,1.0
1274,,1.0,1.0
1275,,1.0,13.0
1276,,3.0,1.0
1277,,6.0,2.0
1278,,3.0,3.0
1279,,1.0,2.0
1280,,1.0,1.0
1281,,2.0,416.0
1282,,1.0,1.0
1283,,2.0,1.0
1284,,1.0,3.0
1285,,1.0,1.0
1286,,1.0,37.0
1287,,1.0,1.0
1288,,1.0,1.0
1289,,1.0,1.0
1290,,26.0,3.0
1291,,1.0,1.0
1292,,2.0,1.0
1293,,5.0,18.0
1294,,3.0,1.0
1295,,6.0,3.0
1296,,1.0,1.0
1297,,1.0,1.0
1298,,1.0,1.0
1299,,1.0,1.0
1300,,1.0,4.0
1301,,1.0,1.0
1302,,5.0,1.0
1303,,1.0,4.0
1304,,1.0,2.0
1305,,2.0,2.0
1306,,1.0,1.0
1307,,1.0,1.0
1308,,2.0,7.0
1309,,1.0,2.0
1310,,10.0,7.0
1311,,1.0,1.0
1312,,1.0,3.0
1313,,14.0,7.0
1314,,1.0,6.0
1315,,14.0,7.0
1316,,1.0,1.0
1317,,2.0,1.0
1318,,1.0,1.0
1319,,34.0,1.0
1320,,2.0,1.0
1321,,9.0,2.0
1322,,1.0,1.0
1323,,73.0,1.0
1324,,1.0,3.0
1325,,3.0,1.0
1326,,1.0,3.0
1327,,1.0,1.0
1328,,8.0,1.0
1329,,2.0,25.0
1330,,1.0,1.0
1331,,4.0,1.0
1332,,3.0,1.0
1333,,6.0,1.0
1334,,2.0,1.0
1335,,15.0,31.0
1336,,1.0,60.0
1337,,1.0,1.0
1338,,1.0,1.0
1339,,29.0,1.0
1340,,1.0,1.0
1341,,1.0,2.0
1342,,6.0,1.0
1343,,3.0,1.0
1344,,81.0,22.0
1345,,1.0,1.0
1346,,3.0,1.0
1347,,1.0,22.0
1348,,141.0,6.0
1349,,12.0,1.0
1350,,2.0,1.0
1351,,7.0,1.0
1352,,4.0,5.0
1353,,1.0,2.0
1354,,1.0,2.0
1355,,1.0,1.0
1356,,7.0,1.0
1357,,2.0,2.0
1358,,1.0,1.0
1359,,30.0,1.0
1360,,1.0,1.0
1361,,3.0,2.0
1362,,4.0,103.0
1363,,3.0,1.0
1364,,1.0,1.0
1365,,1.0,130.0
1366,,12.0,1.0
1367,,1.0,1.0
1368,,1.0,1.0
1369,,1.0,34.0
1370,,1.0,1.0
1371,,3.0,81.0
1372,,1.0,164.0
1373,,1.0,1.0
1374,,9.0,5.0
1375,,2.0,1.0
1376,,13.0,1.0
1377,,4.0,1.0
1378,,5.0,1.0
1379,,12.0,4.0
1380,,1.0,1.0
1381,,7.0,1.0
1382,,1.0,15.0
1383,,1.0,2.0
1384,,23.0,1.0
1385,,3.0,2.0
1386,,72.0,41.0
1387,,3.0,1.0
1388,,1.0,1.0
1389,,1.0,1.0
1390,,1.0,12.0
1391,,9.0,1.0
1392,,107.0,16.0
1393,,4.0,12.0
1394,,1.0,1.0
1395,,32.0,34.0
1396,,2.0,3.0
1397,,1.0,1.0
1398,,3.0,1.0
1399,,6.0,2.0
1400,,36.0,2.0
1401,,1.0,14.0
1402,,1.0,1.0
1403,,32.0,3.0
1404,,2.0,21.0
1405,,60.0,15.0
1406,,16.0,3.0
1407,,3.0,3.0
1408,,1.0,5.0
1409,,4.0,4.0
1410,,6.0,1.0
1411,,1.0,1.0
1412,,2.0,6.0
1413,,3.0,12.0
1414,,2.0,11.0
1415,,36.0,1.0
1416,,1.0,190.0
1417,,3.0,1.0
1418,,1.0,6.0
1419,,2.0,1.0
1420,,94.0,1.0
1421,,1.0,29.0
1422,,6.0,1.0
1423,,10.0,2.0
1424,,1.0,73.0
1425,,1.0,1.0
1426,,8.0,5.0
1427,,4.0,1.0
1428,,1.0,4.0
1429,,3.0,1.0
1430,,1.0,1.0
1431,,2.0,12.0
1432,,1.0,11.0
1433,,1.0,2.0
1434,,2.0,2.0
1435,,1.0,1.0
1436,,1.0,2.0
1437,,3.0,4.0
1438,,19.0,1.0
1439,,1.0,1.0
1440,,126.0,5.0
1441,,2.0,2.0
1442,,1.0,1.0
1443,,1.0,259.0
1444,,1.0,1.0
1445,,2.0,17.0
1446,,14.0,7.0
1447,,186.0,2.0
1448,,14.0,1.0
1449,,2.0,1.0
1450,,1.0,3.0
1451,,1.0,19.0
1452,,1.0,1.0
1453,,1.0,1.0
1454,,22.0,38.0
1455,,3.0,133.0
1456,,176.0,4.0
1457,,163.0,1.0
1458,,1.0,120.0
1459,,1.0,114.0
1460,,1.0,31.0
1461,,23.0,1.0
1462,,1.0,17.0
1463,,6.0,64.0
1464,,14.0,102.0
1465,,2.0,1.0
1466,,3.0,3.0
1467,,23.0,1.0
1468,,10.0,4.0
1469,,119.0,1.0
1470,,2.0,1.0
1471,,5.0,2.0
1472,,1.0,3.0
1473,,7.0,9.0
1474,,2.0,1.0
1475,,3.0,1.0
1476,,10.0,1.0
1477,,77.0,6.0
1478,,1.0,1.0
1479,,21.0,1.0
1480,,2.0,118.0
1481,,1.0,69.0
1482,,4.0,4.0
1483,,16.0,1.0
1484,,2.0,129.0
1485,,1.0,8.0
1486,,15.0,1.0
1487,,5.0,23.0
1488,,3.0,4.0
1489,,8.0,1.0
1490,,2.0,3.0
1491,,219.0,9.0
1492,,7.0,1.0
1493,,2.0,8.0
1494,,1.0,4.0
1495,,1.0,2.0
1496,,14.0,2.0
1497,,1.0,2.0
1498,,7.0,1.0
1499,,3.0,1.0
1500,,26.0,23.0
1501,,5.0,46.0
1502,,1.0,1.0
1503,,2.0,15.0
1504,,2.0,2.0
1505,,7.0,12.0
1506,,28.0,2.0
1507,,6.0,1.0
1508,,41.0,5.0
1509,,5.0,4.0
1510,,1.0,1.0
1511,,1.0,2.0
1512,,18.0,11.0
1513,,1.0,1.0
1514,,1.0,2.0
1515,,1.0,9.0
1516,,35.0,5.0
1517,,8.0,1.0
1518,,1.0,1.0
1519,,2.0,1.0
1520,,9.0,1.0
1521,,1.0,10.0
1522,,23.0,7.0
1523,,1.0,97.0
1524,,3.0,5.0
1525,,8.0,1.0
1526,,6.0,1.0
1527,,92.0,10.0
1528,,76.0,1.0
1529,,19.0,4.0
1530,,3.0,2.0
1531,,1.0,8.0
1532,,21.0,1.0
1533,,1.0,68.0
1534,,17.0,1.0
1535,,17.0,2.0
1536,,1.0,29.0
1537,,10.0,2.0
1538,,6.0,1.0
1539,,1.0,14.0
1540,,1.0,1.0
1541,,2.0,2.0
1542,,2.0,18.0
1543,,270.0,1.0
1544,,2.0,3.0
1545,,4.0,1.0
1546,,1.0,2.0
1547,,2.0,16.0
1548,,4.0,1.0
1549,,10.0,1.0
1550,,1.0,88.0
1551,,23.0,26.0
1552,,3.0,2.0
1553,,17.0,1.0
1554,,35.0,1.0
1555,,16.0,2.0
1556,,1.0,3.0
1557,,8.0,30.0
1558,,68.0,2.0
1559,,30.0,17.0
1560,,2.0,4.0
1561,,3.0,2.0
1562,,1.0,3.0
1563,,2.0,4.0
1564,,17.0,3.0
1565,,1.0,3.0
1566,,1.0,73.0
1567,,1.0,32.0
1568,,15.0,68.0
1569,,1.0,5.0
1570,,1.0,1.0
1571,,18.0,20.0
1572,,14.0,47.0
1573,,5.0,2.0
1574,,2.0,1.0
1575,,2.0,3.0
1576,,1.0,2.0
1577,,2.0,2.0
1578,,10.0,3.0
1579,,1.0,1.0
1580,,1.0,5.0
1581,,1.0,1.0
1582,,5.0,1.0
1583,,2.0,1.0
1584,,11.0,2.0
1585,,1.0,1.0
1586,,1.0,21.0
1587,,1.0,13.0
1588,,54.0,19.0
1589,,1.0,2.0
1590,,3.0,19.0
1591,,2.0,11.0
1592,,1.0,3.0
1593,,34.0,1.0
1594,,7.0,1.0
1595,,38.0,10.0
1596,,23.0,1.0
1597,,209.0,2.0
1598,,63.0,2.0
1599,,1.0,1.0
1600,,51.0,2.0
1601,,371.0,4.0
1602,,104.0,5.0
1603,,52.0,32.0
1604,,1.0,12.0
1605,,1.0,3.0
1606,,1.0,1.0
1607,,2.0,2.0
1608,,2.0,12.0
1609,,1.0,1.0
1610,,6.0,8.0
1611,,22.0,4.0
1612,,41.0,2.0
1613,,8.0,1.0
1614,,1.0,1.0
1615,,1.0,1.0
1616,,1.0,10.0
1617,,1.0,1.0
1618,,1.0,1.0
1619,,31.0,4.0
1620,,1.0,63.0
1621,,8.0,13.0
1622,,3.0,62.0
1623,,2.0,5.0
1624,,19.0,1.0
1625,,1.0,3.0
1626,,1.0,3.0
1627,,6.0,1.0
1628,,34.0,1.0
1629,,16.0,1.0
1630,,2.0,2.0
1631,,1.0,1.0
1632,,1.0,18.0
1633,,1.0,2.0
1634,,1.0,2.0
1635,,1.0,5.0
1636,,2.0,16.0
1637,,1.0,9.0
1638,,6.0,4.0
1639,,1.0,1.0
1640,,1.0,1.0
1641,,1.0,13.0
1642,,1.0,97.0
1643,,7.0,7.0
1644,,31.0,92.0
1645,,1.0,50.0
1646,,5.0,15.0
1647,,3.0,11.0
1648,,2.0,1.0
1649,,1.0,382.0
1650,,2.0,3.0
1651,,1.0,2.0
1652,,3.0,3.0
1653,,1.0,3.0
1654,,1.0,1.0
1655,,10.0,1.0
1656,,1.0,5.0
1657,,1.0,9.0
1658,,1.0,1.0
1659,,6.0,1.0
1660,,18.0,53.0
1661,,1.0,1.0
1662,,1.0,218.0
1663,,11.0,7.0
1664,,1.0,55.0
1665,,2.0,1.0
1666,,3.0,19.0
1667,,1.0,1.0
1668,,4.0,26.0
1669,,3.0,62.0
1670,,1.0,4.0
1671,,1.0,1.0
1672,,8.0,4.0
1673,,16.0,3.0
1674,,2.0,8.0
1675,,2.0,1.0
1676,,2.0,1.0
1677,,2.0,5.0
1678,,2.0,9.0
1679,,1.0,1.0
1680,,1.0,4.0
1681,,1.0,4.0
1682,,3.0,1.0
1683,,1.0,12.0
1684,,1.0,5.0
1685,,1.0,45.0
1686,,5.0,5.0
1687,,10.0,1.0
1688,,1.0,2.0
1689,,1.0,2.0
1690,,1.0,1.0
1691,,1.0,1.0
1692,,1.0,87.0
1693,,2.0,36.0
1694,,47.0,33.0
1695,,2.0,2.0
1696,,2.0,1.0
1697,,1.0,4.0
1698,,1.0,1.0
1699,,1.0,1.0
1700,,1.0,1.0
1701,,3.0,7.0
1702,,1.0,1.0
1703,,1.0,1.0
1704,,1.0,1.0
1705,,1.0,2.0
1706,,1.0,1.0
1707,,1.0,2.0
1708,,1.0,1.0
1709,,3.0,1.0
1710,,2.0,3.0
1711,,31.0,1.0
1712,,4.0,5.0
1713,,1.0,2.0
1714,,1.0,11.0
1715,,1.0,1.0
1716,,5.0,8.0
1717,,1.0,4.0
1718,,1.0,1.0
1719,,1.0,35.0
1720,,1.0,1.0
1721,,5.0,1.0
1722,,1.0,1.0
1723,,1.0,2.0
1724,,1.0,1.0
1725,,1.0,1.0
1726,,19.0,2.0
1727,,1.0,2.0
1728,,2.0,2.0
1729,,6.0,1.0
1730,,1.0,1.0
1731,,7.0,29.0
1732,,11.0,2.0
1733,,21.0,23.0
1734,,79.0,1.0
1735,,1.0,3.0
1736,,1.0,2.0
1737,,1.0,1.0
1738,,2.0,3.0
1739,,10.0,27.0
1740,,32.0,14.0
1741,,1.0,1.0
1742,,21.0,71.0
1743,,32.0,51.0
1744,,74.0,5.0
1745,,1.0,4.0
1746,,1.0,1.0
1747,,1.0,3.0
1748,,1.0,1.0
1749,,557.0,1.0
1750,,1.0,31.0
1751,,34.0,19.0
1752,,1.0,8.0
1753,,4.0,30.0
1754,,1.0,3.0
1755,,1.0,1.0
1756,,1.0,10.0
1757,,1.0,16.0
1758,,7.0,14.0
1759,,1.0,3.0
1760,,1.0,7.0
1761,,4.0,2.0
1762,,1.0,3.0
1763,,2.0,12.0
1764,,1.0,2.0
1765,,3.0,1.0
1766,,18.0,130.0
1767,,1.0,159.0
1768,,1.0,183.0
1769,,1.0,21.0
1770,,4.0,2.0
1771,,374.0,1.0
1772,,9.0,1.0
1773,,1.0,1.0
1774,,1.0,7.0
1775,,1.0,2.0
1776,,1.0,1.0
1777,,2.0,7.0
1778,,1.0,1.0
1779,,6.0,1.0
1780,,1.0,35.0
1781,,4.0,2.0
1782,,1.0,3.0
1783,,18.0,3.0
1784,,1.0,4.0
1785,,1.0,19.0
1786,,4.0,5.0
1787,,1.0,1.0
1788,,1.0,2.0
1789,,1.0,9.0
1790,,1.0,1.0
1791,,1.0,3.0
1792,,2.0,1.0
1793,,1.0,1.0
1794,,1.0,543.0
1795,,1.0,311.0
1796,,397.0,15.0
1797,,3.0,87.0
1798,,1.0,1.0
1799,,2.0,4.0
1800,,1.0,2.0
1801,,4.0,5.0
1802,,6.0,3.0
1803,,3.0,2.0
1804,,1.0,38.0
1805,,1.0,30.0
1806,,2.0,15.0
1807,,1.0,1.0
1808,,1.0,6.0
1809,,5.0,10.0
1810,,1.0,17.0
1811,,2.0,5.0
1812,,47.0,110.0
1813,,1.0,2.0
1814,,15.0,7.0
1815,,2.0,2.0
1816,,2.0,1.0
1817,,2.0,69.0
1818,,5.0,39.0
1819,,7.0,84.0
1820,,1.0,3.0
1821,,1.0,16.0
1822,,1.0,29.0
1823,,2.0,1.0
1824,,1.0,2.0
1825,,1.0,25.0
1826,,2.0,1.0
1827,,17.0,14.0
1828,,2.0,18.0
1829,,2.0,1.0
1830,,1.0,109.0
1831,,2.0,116.0
1832,,3.0,11.0
1833,,29.0,22.0
1834,,5.0,1.0
1835,,1.0,10.0
1836,,32.0,1.0
1837,,50.0,5.0
1838,,1.0,10.0
1839,,2.0,5.0
1840,,33.0,5.0
1841,,1.0,4.0
1842,,3.0,34.0
1843,,1.0,87.0
1844,,44.0,23.0
1845,,11.0,208.0
1846,,1.0,8.0
1847,,1.0,284.0
1848,,1.0,33.0
1849,,5.0,5.0
1850,,179.0,1.0
1851,,3.0,1.0
1852,,8.0,19.0
1853,,2.0,110.0
1854,,1.0,3.0
1855,,3.0,151.0
1856,,35.0,2.0
1857,,1.0,57.0
1858,,1.0,5.0
1859,,2.0,91.0
1860,,10.0,3.0
1861,,321.0,291.0
1862,,1.0,12.0
1863,,1.0,1.0
1864,,65.0,3.0
1865,,7.0,67.0
1866,,2.0,1.0
1867,,4.0,1.0
1868,,1.0,23.0
1869,,10.0,10.0
1870,,1.0,6.0
1871,,2.0,3.0
1872,,6.0,1.0
1873,,2.0,46.0
1874,,1.0,224.0
1875,,106.0,1.0
1876,,16.0,22.0
1877,,28.0,2.0
1878,,3.0,8.0
1879,,2.0,130.0
1880,,1.0,5.0
1881,,3.0,1.0
1882,,1.0,3.0
1883,,1.0,34.0
1884,,3.0,3.0
1885,,79.0,19.0
1886,,4.0,14.0
1887,,1.0,1.0
1888,,6.0,1.0
1889,,1.0,1.0
1890,,3.0,10.0
1891,,3.0,1.0
1892,,41.0,1.0
1893,,1.0,2.0
1894,,4.0,6.0
1895,,3.0,2.0
1896,,70.0,1.0
1897,,26.0,1.0
1898,,1.0,7.0
1899,,1.0,38.0
1900,,1.0,2.0
1901,,1.0,30.0
1902,,2.0,4.0
1903,,1.0,10.0
1904,,3.0,1.0
1905,,55.0,31.0
1906,,4.0,32.0
1907,,1.0,5.0
1908,,13.0,18.0
1909,,1.0,128.0
1910,,1.0,32.0
1911,,10.0,9.0
1912,,1.0,17.0
1913,,1.0,1.0
1914,,2.0,1.0
1915,,6.0,185.0
1916,,4.0,45.0
1917,,1.0,10.0
1918,,1.0,10.0
1919,,4.0,63.0
1920,,3.0,1.0
1921,,2.0,5.0
1922,,28.0,65.0
1923,,1.0,43.0
1924,,2.0,39.0
1925,,1.0,1.0
1926,,2.0,2.0
1927,,5.0,3.0
1928,,104.0,89.0
1929,,1.0,4.0
1930,,5.0,1.0
1931,,13.0,1.0
1932,,1.0,1.0
1933,,1.0,1.0
1934,,75.0,6.0
1935,,1.0,8.0
1936,,5.0,43.0
1937,,3.0,17.0
1938,,1.0,1.0
1939,,18.0,21.0
1940,,1.0,19.0
1941,,1.0,59.0
1942,,1.0,12.0
1943,,2.0,1.0
1944,,1.0,1.0
1945,,3.0,4.0
1946,,11.0,13.0
1947,,11.0,1.0
1948,,1.0,88.0
1949,,1.0,9.0
1950,,1.0,1.0
1951,,2.0,4.0
1952,,1.0,2.0
1953,,3.0,8.0
1954,,1.0,20.0
1955,,2.0,6.0
1956,,1.0,3.0
1957,,1.0,30.0
1958,,13.0,1.0
1959,,29.0,2.0
1960,,4.0,1.0
1961,,1.0,1.0
1962,,1.0,1.0
1963,,2.0,1.0
1964,,1.0,24.0
1965,,4.0,1.0
1966,,1.0,1.0
1967,,1.0,1.0
1968,,71.0,1.0
1969,,2.0,1.0
1970,,2.0,2.0
1971,,171.0,1.0
1972,,3.0,11.0
1973,,1.0,301.0
1974,,1.0,2.0
1975,,1.0,1.0
1976,,4.0,2.0
1977,,214.0,5.0
1978,,4.0,14.0
1979,,1.0,1.0
1980,,1.0,1.0
1981,,1.0,21.0
1982,,1.0,1.0
1983,,2.0,1.0
1984,,169.0,4.0
1985,,2.0,2.0
1986,,3.0,1.0
1987,,1.0,33.0
1988,,11.0,3.0
1989,,2.0,28.0
1990,,1.0,19.0
1991,,32.0,4.0
1992,,1.0,43.0
1993,,3.0,1.0
1994,,59.0,1.0
1995,,3.0,3.0
1996,,9.0,1.0
1997,,1.0,13.0
1998,,27.0,3.0
1999,,2.0,1.0
2000,,2.0,2.0
2001,,7.0,1.0
2002,,1.0,3.0
2003,,18.0,1.0
2004,,6.0,2.0
2005,,1.0,24.0
2006,,156.0,1.0
2007,,4.0,20.0
2008,,1.0,52.0
2009,,1.0,5.0
2010,,1.0,2.0
2011,,1.0,3.0
2012,,2.0,23.0
2013,,1.0,4.0
2014,,1.0,3.0
2015,,1.0,4.0
2016,,2.0,1.0
2017,,2.0,1.0
2018,,22.0,1.0
2019,,1.0,1.0
2020,,71.0,1.0
2021,,1.0,1.0
2022,,1.0,5.0
2023,,1.0,8.0
2024,,2.0,3.0
2025,,1.0,2.0
2026,,125.0,1.0
2027,,6.0,10.0
2028,,1.0,15.0
2029,,1.0,14.0
2030,,1.0,1.0
2031,,1.0,2.0
2032,,1.0,28.0
2033,,70.0,4.0
2034,,1.0,2.0
2035,,1.0,1.0
2036,,1.0,2.0
2037,,1.0,6.0
2038,,1.0,3.0
2039,,5.0,1.0
2040,,9.0,7.0
2041,,12.0,1.0
2042,,1.0,3.0
2043,,1.0,6.0
2044,,11.0,22.0
2045,,1.0,4.0
2046,,4.0,1.0
2047,,1.0,1.0
2048,,1.0,1.0
2049,,7.0,1.0
2050,,1.0,7.0
2051,,12.0,7.0
2052,,1.0,57.0
2053,,2.0,11.0
2054,,2.0,57.0
2055,,1.0,29.0
2056,,1.0,5.0
2057,,4.0,2.0
2058,,93.0,1.0
2059,,1.0,4.0
2060,,1.0,6.0
2061,,27.0,3.0
2062,,1.0,1.0
2063,,151.0,1.0
2064,,1.0,1.0
2065,,1.0,5.0
2066,,1.0,1.0
2067,,5.0,40.0
2068,,1.0,2.0
2069,,8.0,1.0
2070,,7.0,1.0
2071,,2.0,90.0
2072,,2.0,3.0
2073,,2.0,63.0
2074,,1.0,1.0
2075,,2.0,9.0
2076,,1.0,145.0
2077,,5.0,1.0
2078,,1.0,25.0
2079,,1.0,5.0
2080,,18.0,27.0
2081,,1.0,14.0
2082,,1.0,39.0
2083,,2.0,5.0
2084,,1.0,16.0
2085,,3.0,3.0
2086,,1.0,37.0
2087,,3.0,19.0
2088,,4.0,1.0
2089,,3.0,11.0
2090,,163.0,2.0
2091,,1.0,136.0
2092,,1.0,3.0
2093,,1.0,2.0
2094,,4.0,1.0
2095,,1.0,5.0
2096,,1.0,1.0
2097,,31.0,2.0
2098,,3.0,2.0
2099,,1.0,15.0
2100,,6.0,6.0
2101,,8.0,1.0
2102,,4.0,1.0
2103,,2.0,15.0
2104,,2.0,26.0
2105,,1.0,1.0
2106,,35.0,3.0
2107,,1.0,13.0
2108,,1.0,2.0
2109,,1.0,11.0
