PeriodId,cHRev-203-replacerandom,AcHRev-204-replacerandom,TurnoverRec-209-replacerandom,Sofia-210-replacerandom,RAR-213-replacerandom,WhoDo-212-replacerandom,SofiaWL-211-replacerandom,RAR-214-addDefect_25,RAR-215-addDefect_50,RAR-216-addDefect_75
1,8.64551000098048,12.0364861805681,-28.6983737996925,4.22069021512714,4.64468970607348,3.94022002984835,0.801974042512321,7.77241101355706,5.75815360857972,4.75112636431934
2,15.4197287011258,16.1098392158635,-28.5257671693636,12.6940777474116,13.9153209843488,10.3582366997865,7.47516306126945,18.1470792224652,16.176615912004,15.6326184882857
3,23.8638448335639,24.9416447450143,-26.4342528604987,21.5877674550211,22.4625696779867,19.5941410967769,15.9906970406911,28.4557834527055,25.1455465375627,24.31767732979
4,25.2618769083674,28.0159132205424,-22.3100425490798,22.2742022073588,22.7304390862692,21.4096703057933,17.9546090722933,29.5577254735452,25.2299016583408,24.2543081580769
5,16.7387614616274,17.8235681020944,-23.4844169964969,13.7189925199938,14.4454478742987,11.8261879533398,9.12014897329563,19.9812318624792,16.7722656157453,15.9988819552113
6,17.065485020469,18.3875195677469,-29.8545519494793,14.4296826836581,15.5117810512945,10.565454601778,9.11629649050034,20.2514276143855,17.8912729932435,17.1419645781488
7,15.8146538726491,17.3734970443981,-30.3717178210583,12.6408449858117,14.1443206016916,10.523377602118,8.09246516124149,19.3186490617436,16.2441859481679,15.9578763791264
8,13.6282569770647,15.1916211939863,-33.9980785995589,9.24921308915943,11.2539226577991,7.85895579441807,3.03564587186456,17.1002426344394,13.5012229207558,13.1445320270463
9,13.659226465329,15.7083488117834,-37.7693200076349,10.5241657704591,11.7049367297483,8.85411873132718,6.43131030808668,18.1838400743788,14.3933631589471,14.0131312242059
10,12.8660523997076,14.2974280372042,-39.3560765755605,9.06995537317559,10.2452249700521,7.37201945562236,5.04335394907613,16.789759671344,12.675891200325,11.6001730335257
11,12.3192584714948,14.0453451146677,-35.3406128527714,7.52736317793876,10.3077630690739,4.53125736523614,2.46864072082682,16.9067267361175,14.1560104811446,13.2905381983836
12,16.948779925709,18.2489042544535,-22.255186388073,14.5307811735652,15.9560153021911,10.7550663230267,10.5724378964886,19.1725317012394,17.7030324460406,17.2655570328242
13,14.5375066132672,15.1635514348581,-24.0981468934366,12.2488140828817,13.1838308365238,8.5022072036389,7.78754075112287,16.6475914221873,14.8014731163,14.4282723335586
14,11.3970916381533,12.7988321938609,-25.9771024695174,9.45633615387877,10.4807876788845,8.15513508608296,6.87009429544745,13.6474035752196,12.3863243705479,11.46956506476
15,10.3589600262703,11.2934719322053,-21.5834870311726,8.21354025406582,9.23948141797471,6.99826984656884,5.65008405653633,11.8980365599298,10.7837466662486,10.0373054678762
16,8.88989347131259,9.47472268571568,-15.8402541618995,7.49378085394585,8.48187614005174,6.44848529138764,5.52972624618968,9.82956839692888,9.29947260928938,8.92256427958547
17,10.7213842064523,11.2250927612963,-18.3031082691658,9.54149366706074,9.60874171158315,7.32902633780559,6.86796681139303,11.4865723794616,10.5505615663192,10.1185402010302
18,8.87321444974161,9.83013502596586,-19.7607823748788,7.48045942271045,7.87598193045242,5.64374390182107,5.02017883631576,10.1826033552953,8.83666019623652,8.30282960006763
19,8.67393342409077,9.39127399359321,-23.2481463756242,7.22535694605237,7.69882930867194,5.09770558607725,4.58314960234985,10.6940015799073,9.02655228574678,8.37172171824265
Median,13.6282569770647,15.1635514348581,-25.9771024695174,9.54149366706074,11.2539226577991,8.15513508608296,6.86796681139303,16.9067267361175,14.1560104811446,13.2905381983836
Average,13.9833378351251,15.3345892376746,-26.6952329023665,11.269869356804,12.3101031965774,9.2506989059186,7.28481490460534,16.6327992519647,14.2806449100813,13.6325886017929
