PeriodId,AcHRev-204-replacerandom,AuthorshipRec-205-replacerandom,cHRev-203-replacerandom,LearnRec-208-replacerandom,RAR-213-replacerandom,RAR-214-addDefect_25,RAR-215-addDefect_50,RAR-216-addDefect_75,RetentionRec-207-replacerandom,RevOwnRec-206-replacerandom,Sofia-210-replacerandom,SofiaWL-211-replacerandom,TurnoverRec-209-replacerandom,WhoDo-212-replacerandom
1,16.4250768062895,8.38624866685191,14.2349746685704,-24.2049579166426,11.1424350158312,18.5209472076056,11.8025901147772,11.2518142752874,6.82681222033965,-9.65424407348399,10.8432555623664,-16.4889884294846,-18.9654082444517,-4.19457005510241
2,25.5515600315253,12.737570610421,23.6206292864315,-20.9852779935085,21.8221316946828,41.6821102598778,32.1455681130854,25.9328774365843,3.06246328913526,-1.49646607760247,19.2718510215958,-15.357134031072,-17.1669845729851,-3.54226370437314
3,34.8696650921653,14.6068939289351,32.2498027419746,-18.5337058924654,29.2480440485902,51.151113928019,35.9419579766672,31.6342530920998,2.13148091110178,1.51386527753694,27.8741439746398,-13.8243490647511,-16.2084135916922,-0.70770983269467
4,37.0600384619796,14.6698130633466,34.2981366529346,-14.7112546837976,31.1237707296951,50.0336231954162,34.208914976506,32.2565272750936,-6.3541377498899,-0.16042565983333,30.5113184240516,-10.127462193132,-14.1146522604727,-1.82833358279051
5,36.6947490992711,14.4427300979947,33.8604140556175,-12.2757799590007,31.1718066193534,48.6068278921391,34.8578437650415,33.2926605115475,-6.05496754676808,2.20535524340681,29.7484856489892,-11.0523931952552,-11.8696040654631,-6.29267256845397
6,38.11040641982,13.2337227275175,34.5954427619639,-15.5215653079083,33.0539824070287,47.5225876424171,36.2599340112562,35.0402590490799,-8.85847031087119,-0.504702527748901,31.2951542650147,-14.1478869690056,-15.0230530703785,-4.32383599309898
7,37.9259104222339,14.033705546741,34.87435013547,-15.5640227385286,32.464333406268,49.1628702070326,35.8609766747454,34.8721829834219,-11.7424226774902,-3.01947238560342,30.7455276206514,-14.0268276254128,-15.6664366303777,-3.84230142877973
8,31.4249786464152,10.0103417545496,28.5704118547748,-18.0295115023377,26.3337888604275,43.9009578088902,29.7114354624076,28.3752325170604,-15.246597798075,-4.02396276727951,24.5140387856319,-16.8476142208726,-18.0835207294632,-5.79887906919029
9,34.0867081078486,10.9998821059545,31.0432721413769,-18.5406441122287,28.3037876426453,45.4851905803215,31.8342729901124,30.4553856598516,-15.3479183722582,-4.33453253228292,26.2453212518514,-15.6846046359428,-19.1333772984592,-4.75769981993394
10,32.8759477076959,10.6925419648048,30.7542088815044,-18.4213117963119,27.4035987239963,42.6330392538937,29.9332656986737,28.2432962506126,-15.8677990995772,-3.85477180487704,25.4400818869358,-16.410300876788,-19.4362894881235,-5.92288189210463
11,32.0566602749676,10.4388228823683,28.7802369953459,-18.8555918143536,26.8771178032822,43.2328040922614,30.5474915270339,29.4473226574359,-18.2886288257315,-4.9575220472118,24.4007162506928,-15.7210098409522,-19.1125557898789,-7.34148194162491
12,39.5370012692399,16.327721564067,36.6477334020989,-12.5524521051234,35.3646091074873,46.8106608219945,37.9520515459046,36.6531139600017,-13.1816889689256,1.83194902665942,33.1952797917211,-10.7519568630972,-12.9193349756023,-1.36129868810093
13,41.0460255539531,16.018742036657,38.1492529009407,-12.7671945783156,36.2396710248277,47.3878868844318,38.1235580980735,37.5266872695237,-13.1823091598821,2.42368036655858,33.9428751091321,-9.30957996942572,-13.0637960207361,-1.21964255337209
14,39.2345524099339,15.1537121733673,35.5189165231263,-15.1325898505333,34.7535621584996,46.0310954045355,41.2920472066099,35.9759826099544,-15.1478425029914,1.14152086451547,32.5100016973286,-10.2564701384516,-15.4203742664221,-0.992146458542587
15,38.5140369550084,15.7493822152661,36.029588182187,-12.8797872087117,35.2621063066596,45.1397760985561,40.1643018903958,36.195441147188,-13.2149611664936,1.82269534711792,32.7983679398461,-8.17074265461454,-13.1816367155628,0.0058775425793689
16,39.2372305348716,17.2587648439542,36.6067125883302,-11.1643725530589,35.8653852437292,44.0024821673317,39.4400694561314,36.6731237418914,-11.0464714521343,4.1941942305276,33.8412810734715,-6.54752286611505,-11.2423962750013,1.37895938158048
17,42.0790428248462,18.248678288655,39.4879093403783,-10.8463840260113,38.2529935740469,48.4046556814836,42.3771923598378,39.1349803436623,-11.5822460423028,5.65260499888123,36.7885538955366,-7.30433911578778,-10.854648725043,3.37095519044133
18,36.6576807152894,12.3680534411533,34.3318874270321,-13.2310804538016,32.7745696713385,44.4725293973964,38.2347125708528,33.6130051353413,-14.1555851621271,2.15149077625831,31.338461446424,-9.0685429904793,-13.9700248189681,0.775209379274511
19,33.0963583797553,8.15420653664591,30.6929707600052,-16.3798626006617,29.0612920080626,43.0333993931268,36.3647941277691,30.1340108508772,-17.9924708212286,-1.31254695051658,27.3870110233643,-13.828937109073,-17.3728876364812,-4.95626976743807
Median,36.6947490992711,14.033705546741,34.2981366529346,-15.5215653079083,31.1718066193534,45.4851905803215,35.9419579766672,33.2926605115475,-13.1816889689256,-0.16042565983333,30.5113184240516,-13.8243490647511,-15.4203742664221,-3.54226370437314
Average,35.0780857743742,13.3437649710132,32.3340448052665,-15.8209130049106,30.3431045287606,44.5902398903542,34.5817357139938,31.9320082508692,-10.2759874334826,-0.546383720788298,28.5627224562761,-12.3645611994586,-15.410810272398,-2.71320978219606
