PeriodId,cHRev-203-replacerandom,AcHRev-204-replacerandom,TurnoverRec-209-replacerandom,Sofia-210-replacerandom,RAR-213-replacerandom,WhoDo-212-replacerandom,SofiaWL-211-replacerandom,RAR-214-addDefect_25,RAR-215-addDefect_50,RAR-216-addDefect_75
1,0.311041990668737,-1.08864696734059,-7.46500777604977,1.71073094867806,1.08864696734059,-15.0855365474339,-1.08864696734059,21.1508553654743,5.44323483670295,1.86625194401244
2,-3.04136253041363,-4.62287104622872,-9.85401459854015,1.45985401459854,0,-30.7785888077859,-18.1265206812652,60.705596107056,36.374695863747,20.4379562043796
3,7.8516902944384,4.47110141766631,-6.65212649945475,10.7960741548528,10.1417666303163,-28.7895310796074,-18.6477644492912,71.8647764449291,31.515812431843,19.7382769901854
4,0.683229813664599,-4.90683229813664,4.28571428571429,8.88198757763976,6.45962732919254,-41.6770186335404,-27.0186335403727,62.7329192546584,20,13.2298136645963
5,1.44404332129964,-5.29482551143201,1.38387484957883,8.2430806257521,5.47533092659447,-45.1865222623345,-30.2045728038508,52.7677496991576,18.7123947051745,14.1997593261131
6,-2.41254523522316,-9.22798552472859,-0.482509047044632,5.30759951749096,2.11097708082026,-46.562123039807,-36.0675512665862,45.8986731001206,16.043425814234,12.4246079613993
7,-7.8019504876219,-14.9287321830458,-2.7006751687922,1.27531882970742,-3.30082520630157,-47.7869467366842,-37.3593398349587,44.4861215303826,10.4276069017254,5.85146286571643
8,-8.20754716981132,-18.3962264150943,-1.50943396226415,0.566037735849068,-2.73584905660378,-51.7924528301887,-41.6037735849057,47.1698113207547,12.0754716981132,7.83018867924528
9,-1.54320987654321,-6.99588477366255,34.7736625514403,13.477366255144,7.51028806584362,-46.9135802469136,-28.9094650205761,63.5802469135802,24.4855967078189,18.2098765432099
10,1.44329896907216,-1.03092783505154,43.7113402061856,22.0618556701031,12.5773195876289,-45.5670103092784,-21.4432989690722,61.9587628865979,26.0824742268041,18.8659793814433
11,-11.9476268412439,-5.97381342062193,28.6415711947627,0.49099836333879,-5.48281505728314,-46.6448445171849,-25.0409165302782,38.2978723404255,12.5204582651391,9.57446808510638
12,-18.1140350877193,-18.2017543859649,2.71929824561403,-9.29824561403508,-14.5614035087719,-41.0087719298246,-28.2456140350877,21.0087719298246,-3.55263157894737,-7.28070175438597
13,-20.1253225211942,-20.604496866937,1.40066347217103,-11.3158864725396,-15.9970512347954,-39.5134537412459,-27.9764098783634,16.7342425359381,-7.0770364909694,-9.43604865462587
14,-19.3627450980392,-21.1192810457516,0.367647058823528,-12.5408496732026,-17.6470588235294,-41.625816993464,-31.1274509803922,13.2761437908497,1.18464052287581,-12.1323529411765
15,-21.077383497221,-20.9491235570757,-1.19709277469003,-14.1513467293715,-19.1534843950406,-37.1098760153912,-29.6280461735784,8.42240273621206,-4.31808465156049,-13.9375801624626
16,-21.6011042097999,-21.9806763285024,-8.3160800552105,-17.9089026915114,-20.2208419599724,-35.0931677018634,-29.7791580400276,4.55486542443064,-6.79779158040028,-15.8040027605245
17,-19.7641317608784,-20.6181374542497,-6.54737698251322,-15.1281008540057,-17.4054493696625,-34.9328995526637,-29.8495323302155,12.647417649451,-5.89670597803985,-14.5180967873119
18,-17.6858513189448,-18.8848920863309,0.659472422062346,-11.5107913669065,-13.9088729016787,-37.1103117505995,-29.0167865707434,15.4076738609113,-1.2589928057554,-11.9304556354916
19,-20.6041828040279,-20.294345468629,7.90085205267235,-9.83733539891557,-15.1045701006971,-42.6026336173509,-32.3005422153369,15.1045701006971,1.08443067389621,-12.1611154144074
Median,-8.20754716981132,-14.9287321830458,0.367647058823528,0.566037735849068,-3.30082520630157,-41.625816993464,-29.0167865707434,38.2978723404255,10.4276069017254,5.85146286571643
Average,-9.55556284471255,-12.1393869342693,4.26946207760345,-1.44318711091228,-5.27127710666316,-39.777951911219,-27.5491591511707,35.6720775258659,9.84468418749481,2.36990987026426
