,Roslyn,Rust,Kubernetes
227,1.0,9.0,1.0
228,1.0,5.0,13.0
229,1.0,4.0,185.0
230,1.0,1.0,208.0
231,1.0,5.0,1.0
232,1.0,1.0,42.0
233,1.0,5.0,18.0
234,1.0,3.0,5.0
235,2.0,1.0,2.0
236,3.0,5.0,40.0
237,1.0,1.0,9.0
238,1.0,3.0,34.0
239,2.0,11.0,5.0
240,1.0,1.0,1.0
241,1.0,1.0,20.0
242,1.0,30.0,1.0
243,4.0,1.0,1.0
244,66.0,1.0,85.0
245,3.0,1.0,5.0
246,1.0,1.0,53.0
247,1.0,1.0,37.0
248,1.0,1.0,1.0
249,1.0,18.0,37.0
250,1.0,8.0,26.0
251,45.0,5.0,216.0
252,1.0,1.0,18.0
253,2.0,17.0,4.0
254,3.0,5.0,2.0
255,18.0,1.0,2.0
256,18.0,5.0,94.0
257,66.0,2.0,1.0
258,76.0,30.0,11.0
259,36.0,3.0,1.0
260,2.0,1.0,1.0
261,1.0,48.0,14.0
262,24.0,1.0,135.0
263,6.0,1.0,4.0
264,1.0,3.0,11.0
265,109.0,1.0,12.0
266,1.0,1.0,18.0
267,1.0,3.0,1.0
268,4.0,1.0,5.0
269,141.0,10.0,1.0
270,125.0,1.0,8.0
271,31.0,9.0,49.0
272,1.0,18.0,8.0
273,6.0,1.0,6.0
274,42.0,75.0,53.0
275,1.0,2.0,26.0
276,1.0,2.0,39.0
277,1.0,1.0,1.0
278,41.0,2.0,1.0
279,1.0,4.0,1.0
280,1.0,3.0,67.0
281,33.0,4.0,62.0
282,56.0,1.0,42.0
283,1.0,3.0,2.0
284,6.0,3.0,1.0
285,1.0,1.0,1.0
286,3.0,1.0,1.0
287,33.0,1.0,7.0
288,4.0,20.0,18.0
289,1.0,1.0,1.0
290,1.0,2.0,5.0
291,3.0,1.0,1.0
292,2.0,127.0,9.0
293,3.0,44.0,8.0
294,21.0,3.0,57.0
295,127.0,1.0,10.0
296,41.0,11.0,5.0
297,20.0,6.0,2.0
298,3.0,3.0,1.0
299,28.0,2.0,1.0
300,44.0,2.0,4.0
301,3.0,1.0,3.0
302,23.0,3.0,8.0
303,1.0,6.0,12.0
304,4.0,1.0,3.0
305,14.0,1.0,44.0
306,2.0,60.0,24.0
307,1.0,2.0,4.0
308,1.0,2.0,3.0
309,20.0,1.0,17.0
310,18.0,1.0,2.0
311,68.0,48.0,1.0
312,42.0,7.0,23.0
313,6.0,12.0,1.0
314,1.0,15.0,141.0
315,9.0,1.0,2.0
316,1.0,1.0,18.0
317,11.0,1.0,1.0
318,1.0,1.0,1.0
319,1.0,1.0,8.0
320,1.0,1.0,1.0
321,4.0,1.0,1.0
322,1.0,48.0,1.0
323,3.0,8.0,7.0
324,1.0,2.0,5.0
325,1.0,2.0,4.0
326,46.0,5.0,16.0
327,28.0,38.0,1.0
328,28.0,1.0,1.0
329,106.0,106.0,19.0
330,1.0,2.0,2.0
331,3.0,1.0,19.0
332,28.0,106.0,4.0
333,141.0,182.0,4.0
334,4.0,65.0,1.0
335,5.0,1.0,10.0
336,4.0,7.0,39.0
337,1.0,10.0,1.0
338,1.0,88.0,1.0
339,39.0,3.0,13.0
340,6.0,3.0,2.0
341,1.0,4.0,3.0
342,6.0,9.0,18.0
343,37.0,1.0,2.0
344,1.0,188.0,3.0
345,41.0,4.0,1.0
346,1.0,1.0,2.0
347,1.0,1.0,9.0
348,2.0,8.0,17.0
349,3.0,13.0,63.0
350,1.0,5.0,1.0
351,1.0,2.0,23.0
352,1.0,2.0,10.0
353,5.0,16.0,1.0
354,28.0,5.0,6.0
355,32.0,6.0,61.0
356,4.0,3.0,4.0
357,1.0,12.0,1.0
358,2.0,133.0,1.0
359,1.0,1.0,1.0
360,4.0,4.0,2.0
361,1.0,2.0,10.0
362,303.0,5.0,4.0
363,1.0,1.0,36.0
364,1.0,1.0,3.0
365,2.0,3.0,1.0
